"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786182532943479201","Thu May 02 23:54:36 +0000 2024","354","Lagi viral ! Pengusaha empek-empek di Palembang ditagih pajak bernilai fantastis sebesar 16 Milyar. Uedannn !! https://t.co/hZ0vDJ4rPJ","1786182532943479201","https://pbs.twimg.com/ext_tw_video_thumb/1786182484579020801/pu/img/yIvDz38yu9cpQkhC.jpg","","in","Ponorogo, Indonesia","16","62","224","https://twitter.com/Naandaa27/status/1786182532943479201","1259753320152887296","Naandaa27"
"1786778563557163490","Sat May 04 15:23:00 +0000 2024","42","Pemerintahan Joe Biden membakar uang pajak warga Amerika di Ukraina dgn Pertahanan udara Rusia telah menembak jatuh empat rudal jarak jauh buatan AS di Krimea. Pasukan Ukraina dikabarkan berusaha menyerang Krimea dgn ATACMS yg dipasok oleh Washington. https://t.co/9RqYlmlABi","1786778563557163490","https://pbs.twimg.com/media/GMvpomIbkAAYrSE.jpg","","in","Indonesia","0","3","8","https://twitter.com/Vendra_Deje/status/1786778563557163490","384176072","Vendra_Deje"
"1785997026498662406","Thu May 02 11:37:27 +0000 2024","430","Klo Rp51 miliar mah sedikit sekelas Dirjen Pajak. Itu beneran dilaporkan semua asetnya? https://t.co/ar7kc07RON","1785997026498662406","https://pbs.twimg.com/ext_tw_video_thumb/1785886220066951168/pu/img/UMiXCv1SKCWjDK00.jpg","","in","Indonesia","9","27","129","https://twitter.com/narkosun/status/1785997026498662406","84221579","narkosun"
"1787325603684995284","Mon May 06 03:36:45 +0000 2024","1725","beneran nanya yg bikin pajak lebih mahal dari harga barang tuh apa sih??? setahuku kalo belanja dari luar negeri ga melebihi $500 ga dikenakan pajak?? (cmiiw) its just one million rupiah pajaknya lebih dari $500 https://t.co/31FWehbpsW","1787325603684995284","https://pbs.twimg.com/media/GM3bKQRbkAAxpNU.jpg","","in","Indonesia","31","61","76","https://twitter.com/tanyarlfes/status/1787325603684995284","1371650588","tanyarlfes"
"1787728056251228537","Tue May 07 06:15:57 +0000 2024","30","JOKI TUGAS MAKALAH HUKUM PAJAK PENGERJAAN TERCEPAT DAN TERMURAH LANGSUNG DIAMBIL DROP FEE LANGSUNG DISINI YA https://t.co/sqjsarvooO","1787728056251228537","https://pbs.twimg.com/media/GM9JMIpbMAA0S4q.jpg","","in","","5","132","2","https://twitter.com/matilusana/status/1787728056251228537","1169887881554354176","matilusana"
"1788851975817462105","Fri May 10 08:42:00 +0000 2024","6","braw! Halo Kawan Pajak! Internship Fair merupakan wadah bagi mahasiswa perpajakan untuk mengeksplorasi peluang magang. Internship Fair bekerja sama dengan instansi atau perusahaan ternama loh! Kegiatan ini akan diselenggarakan pada: : Sabtu 11 Mei 2024 ⏰ : (cont..) https://t.co/6qmELqalhQ","1788851975817462105","https://pbs.twimg.com/media/GNNHYqJaYAALE3S.jpg","","in","rules/pp cek link‼️","0","2","1","https://twitter.com/ub_mfs/status/1788851975817462105","2970636770","ub_mfs"
"1786952251787088116","Sun May 05 02:53:11 +0000 2024","34"," Berhubung yang jadi presiden 02 saya gak ikutan bayar pajak. Biarin kendaraan bodong toh pemakai ijazah bodong aman aman saja. Setuju? #InflasiMencekikRakyat #InflasiMencekikRakyat https://t.co/du7gkUgXmy","1786952251787088116","https://pbs.twimg.com/ext_tw_video_thumb/1786952222653517824/pu/img/WpPmIpzVTT7lu-_e.jpg","","in","","1","1","16","https://twitter.com/dancersejati07/status/1786952251787088116","1605747132014637061","dancersejati07"
"1788438111506350467","Thu May 09 05:17:28 +0000 2024","1071","Diskon &amp; Pajak https://t.co/2fP8iiI9h7","1788438111506350467","https://pbs.twimg.com/media/GNHO_BGa4AArW1a.png","","in","Indonesia","2","8","174","https://twitter.com/txtambis/status/1788438111506350467","1637420157772656640","txtambis"
"1787845262029066680","Tue May 07 14:01:41 +0000 2024","288","RETRIBUSI PASAR MENCEKIK PEDAGANG PASAR TRENGGALEK TURUN KE JALAN Insyaallah pajak naik 400% pasti ada tujuannya pajak balik nama tanah juga naik #selamatmenikmatipilihanmu https://t.co/ESG4Pgomqo","1787845262029066680","https://pbs.twimg.com/ext_tw_video_thumb/1787845203019374592/pu/img/bp5X4jifRs0QuIco.jpg","","in","","26","110","187","https://twitter.com/Boediantar4/status/1787845262029066680","1383750727575605257","Boediantar4"
"1788191545902125497","Wed May 08 12:57:42 +0000 2024","14682","warganya berdesakan wakil rakyat dan pejabat pemerintah asik tetot tetot dikawal voorijder. ga usah bayar pajak aja ga sih ","1788191545902125497","","","in","Jawa","165","103","4147","https://twitter.com/anonjawa/status/1788191545902125497","1689095684895772672","anonjawa"
